student_id;order_timestamp;courses_list;courses_count;amount;order_id;user_id;is_bundle;campaign_id;attributed_post_id
460;2026-08-12 13:12:40;Аналитика старт;1;8745.0;ord_0478;usr_0460;False;camp_warmup;1843
461;2026-09-05 15:01:05;Аналитика про, Аналитика старт;2;14950.0;ord_0479;usr_0461;True;camp_bigtech_internships;1878
462;2026-08-09 16:45:22;Алгоритмы старт;1;500.0;ord_0480;usr_0462;False;camp_start_discount_55;1836
463;2026-08-25 13:16:31;ML про;1;8950.0;ord_0481;usr_0463;False;camp_pro_ai_ml;1859
464;2026-08-10 18:30:49;Аналитика старт;1;4500.0;ord_0482;usr_0464;False;camp_start_discount_55;1838
465;2026-09-07 08:21:23;Алгоритмы;1;4225.0;ord_0483;usr_0465;False;camp_free_analytics_nosql;1887
466;2026-08-26 13:56:39;ML про;1;8950.0;ord_0484;usr_0466;False;camp_pro_ai_ml;1859
467;2026-08-10 13:55:50;Аналитика старт;1;6490.0;ord_0485;usr_0467;False;camp_start_discount_55;1837
468;2026-08-19 07:10:12;Линейная алгебра;1;9450.0;ord_0486;usr_0468;False;camp_warmup;1855
469;2026-08-08 19:45:24;Алгоритмы;1;4950.0;ord_0487;usr_0469;False;camp_start_discount_55;1833
470;2026-08-09 17:24:05;ML старт, Алгоритмы;2;9900.0;ord_0488;usr_0470;True;camp_start_discount_55;1836
471;2026-09-04 18:12:51;Линейная алгебра;1;9950.0;ord_0489;usr_0471;False;camp_bigtech_internships;1878
472;2026-09-06 13:45:12;ML про;1;8950.0;ord_0490;usr_0472;False;camp_bigtech_internships;1880
473;2026-08-08 13:57:16;Алгоритмы;1;10000.0;ord_0491;usr_0473;False;camp_start_discount_55;1833
474;2026-08-14 07:16:32;К ВУЗу;1;6950.0;ord_0492;usr_0474;False;camp_warmup;1846
475;2026-08-24 15:16:31;Линейная алгебра;1;9950.0;ord_0493;usr_0475;False;camp_pro_ai_ml;1859
476;2026-08-09 14:14:07;ML старт, Алгоритмы старт;2;8900.0;ord_0494;usr_0476;True;camp_start_discount_55;1836
477;2026-08-06 14:52:49;Теория вероятностей;1;500.0;ord_0495;usr_0477;False;camp_warmup;1830
477;2026-08-18 15:06:11;Линейная алгебра;1;9450.0;ord_0496;usr_0477;False;camp_warmup;1854
478;2026-08-10 00:13:55;Data Engenering;1;6450.0;ord_0497;usr_0478;False;camp_start_discount_55;1837
479;2026-08-16 09:40:02;Аналитика старт;1;8745.0;ord_0498;usr_0479;False;camp_warmup;1848
480;2026-08-04 16:17:19;Data Science;1;15695.0;ord_0499;usr_0480;False;camp_warmup;1876
481;2026-08-07 13:09:54;ML про;1;8745.0;ord_0500;usr_0481;False;camp_warmup;1831
482;2026-08-15 16:30:16;ML старт, Алгоритмы;2;16950.0;ord_0501;usr_0482;True;camp_warmup;1848
483;2026-08-29 19:38:52;AI агенты;1;8450.0;ord_0502;usr_0483;False;camp_pro_ai_ml;1869
484;2026-08-15 19:17:47;Аналитика старт;1;8745.0;ord_0503;usr_0484;False;camp_warmup;1848
485;2026-08-22 16:02:00;Аналитика про;1;8450.0;ord_0504;usr_0485;False;camp_pro_ai_ml;1859
486;2026-09-02 09:28:52;Backend про;1;8950.0;ord_0505;usr_0486;False;camp_bigtech_internships;1875
487;2026-09-05 11:02:17;ML про, ML старт;2;14950.0;ord_0506;usr_0487;True;camp_bigtech_internships;1878
488;2026-08-09 16:36:09;Алгоритмы;1;19350.0;ord_0507;usr_0488;False;camp_start_discount_55;1836
489;2026-08-24 08:47:25;ML старт;1;8850.0;ord_0508;usr_0489;False;camp_pro_ai_ml;1859
490;2026-09-04 10:01:44;AI агенты;1;8450.0;ord_0509;usr_0490;False;camp_bigtech_internships;1878
491;2026-09-07 09:04:54;Аналитика про;1;8950.0;ord_0510;usr_0491;False;camp_free_analytics_nosql;1887
492;2026-08-20 14:21:52;Теория вероятностей;1;9950.0;ord_0511;usr_0492;False;camp_warmup;1856
493;2026-09-02 16:44:53;Линейная алгебра;1;9950.0;ord_0512;usr_0493;False;camp_bigtech_internships;1875
494;2026-09-05 19:15:54;Алгоритмы про;1;8959.0;ord_0513;usr_0494;False;camp_bigtech_internships;1878
495;2026-09-01 10:30:21;ML про, ML старт;2;14950.0;ord_0514;usr_0495;True;camp_bigtech_internships;1875
496;2026-08-22 15:01:37;ML старт;1;8950.0;ord_0515;usr_0496;False;camp_pro_ai_ml;1859
497;2026-08-31 12:11:14;Backend про;1;8950.0;ord_0516;usr_0497;False;camp_bigtech_internships;1872
498;2026-08-10 18:10:53;Аналитика про, Аналитика старт;2;9000.0;ord_0517;usr_0498;True;camp_start_discount_55;1838
499;2026-09-08 13:24:34;Аналитика про;1;8950.0;ord_0518;usr_0499;False;camp_free_analytics_nosql;1893
500;2026-08-10 13:21:01;Аналитика старт;1;6490.0;ord_0519;usr_0500;False;camp_start_discount_55;1837
501;2026-08-20 14:06:32;ML старт;1;8745.0;ord_0520;usr_0501;False;camp_warmup;1856
502;2026-09-05 10:11:25;ML про;1;8450.0;ord_0521;usr_0502;False;camp_bigtech_internships;1878
503;2026-08-31 14:40:32;Аналитика про, Аналитика старт;2;14943.0;ord_0522;usr_0503;True;camp_bigtech_internships;1872
504;2026-09-03 06:27:49;Аналитика старт;1;5975.0;ord_0523;usr_0504;False;camp_bigtech_internships;1877
505;2026-08-11 18:00:05;ML старт, Алгоритмы старт;2;9900.0;ord_0524;usr_0505;True;camp_start_discount_55;1840
506;2026-08-27 12:29:06;AI агенты;1;8950.0;ord_0525;usr_0506;False;camp_pro_ai_ml;1869
507;2026-08-08 20:12:46;ML старт;1;6490.0;ord_0526;usr_0507;False;camp_start_discount_55;1833
508;2026-08-09 21:33:27;Backend старт, Алгоритмы старт;2;9900.0;ord_0527;usr_0508;True;camp_start_discount_55;1837
508;2026-09-03 08:29:32;Backend про;1;5750.0;ord_0528;usr_0508;False;camp_bigtech_internships;1877
509;2026-09-07 16:51:31;Теория вероятностей;1;18900.0;ord_0529;usr_0509;False;camp_free_analytics_nosql;1887
510;2026-09-05 10:34:42;AI агенты;1;8950.0;ord_0530;usr_0510;False;camp_bigtech_internships;1878
511;2026-08-08 17:29:42;Аналитика старт;1;4950.0;ord_0531;usr_0511;False;camp_start_discount_55;1833
512;2026-08-08 16:43:12;Алгоритмы старт;1;4995.0;ord_0532;usr_0512;False;camp_start_discount_55;1833
513;2026-08-23 17:34:10;AI агенты, Алгоритмы про;2;13950.0;ord_0533;usr_0513;True;camp_pro_ai_ml;1859
514;2026-08-23 09:48:08;ML старт;1;8950.0;ord_0534;usr_0514;False;camp_pro_ai_ml;1859
515;2026-09-05 12:09:36;Аналитика про;1;8450.0;ord_0535;usr_0515;False;camp_bigtech_internships;1878
516;2026-08-08 16:59:49;Алгоритмы старт, Аналитика старт;2;9900.0;ord_0536;usr_0516;True;camp_start_discount_55;1833
517;2026-09-05 12:48:03;Аналитика про;1;8950.0;ord_0537;usr_0517;False;camp_bigtech_internships;1878
518;2026-08-08 12:37:37;Алгоритмы старт;1;6490.0;ord_0538;usr_0518;False;camp_start_discount_55;1833
519;2026-08-10 16:09:27;Алгоритмы старт, Аналитика про, Аналитика старт;3;14850.0;ord_0539;usr_0519;True;camp_start_discount_55;1837
520;2026-08-09 09:27:27;Аналитика старт;1;6490.0;ord_0540;usr_0520;False;camp_start_discount_55;1833
521;2026-08-12 14:21:51;К ВУЗу;1;6450.0;ord_0541;usr_0521;False;camp_warmup;1843
522;2026-08-17 16:24:17;К ВУЗу;1;6950.0;ord_0542;usr_0522;False;camp_warmup;1853
523;2026-09-02 11:00:48;Backend про;1;8450.0;ord_0543;usr_0523;False;camp_bigtech_internships;1875
524;2026-09-01 11:54:01;Аналитика про;1;8945.0;ord_0544;usr_0524;False;camp_bigtech_internships;1875
525;2026-08-22 15:39:49;Аналитика старт;1;8950.0;ord_0545;usr_0525;False;camp_pro_ai_ml;1859
526;2026-08-27 13:32:56;AI агенты;1;8950.0;ord_0546;usr_0526;False;camp_pro_ai_ml;1869
527;2026-08-09 10:49:47;ML старт, Алгоритмы старт;2;9900.0;ord_0547;usr_0527;True;camp_start_discount_55;1833
528;2026-09-06 16:54:20;ML про;1;8950.0;ord_0548;usr_0528;False;camp_bigtech_internships;1881
529;2026-08-24 13:11:03;Алгоритмы про, Алгоритмы старт;2;14950.0;ord_0549;usr_0529;True;camp_pro_ai_ml;1859
530;2026-09-06 19:09:38;Аналитика про;1;8950.0;ord_0550;usr_0530;False;camp_bigtech_internships;1882
531;2026-08-30 10:04:17;Backend старт;1;8950.0;ord_0551;usr_0531;False;camp_pro_ai_ml;1869
532;2026-08-08 16:22:47;Аналитика про, Аналитика старт;2;9990.0;ord_0552;usr_0532;True;camp_start_discount_55;1833
533;2026-09-05 10:24:14;AI агенты;1;8450.0;ord_0553;usr_0533;False;camp_bigtech_internships;1878
534;2026-08-30 12:55:04;AI агенты;1;8450.0;ord_0554;usr_0534;False;camp_pro_ai_ml;1869
535;2026-08-30 08:24:30;Backend старт, Алгоритмы старт;2;14950.0;ord_0555;usr_0535;True;camp_pro_ai_ml;1869
536;2026-08-12 12:22:52;Аналитика про, Аналитика старт;2;16950.0;ord_0556;usr_0536;True;camp_warmup;1843
537;2026-08-12 04:49:43;ML старт, Алгоритмы старт;2;9900.0;ord_0557;usr_0537;True;camp_warmup;1843
538;2026-08-31 06:14:52;Backend старт, Алгоритмы старт;2;14950.0;ord_0558;usr_0538;True;camp_bigtech_internships;1872
539;2026-08-23 20:55:41;AI агенты;1;8950.0;ord_0559;usr_0539;False;camp_pro_ai_ml;1859
540;2026-09-05 14:57:41;Аналитика про;1;8950.0;ord_0560;usr_0540;False;camp_bigtech_internships;1878
541;2026-09-02 10:48:17;Алгоритмы старт, Аналитика старт;2;14950.0;ord_0561;usr_0541;True;camp_bigtech_internships;1875
542;2026-08-23 18:26:56;Backend старт;1;8950.0;ord_0562;usr_0542;False;camp_pro_ai_ml;1859
543;2026-08-09 14:01:24;Алгоритмы старт;1;4950.0;ord_0563;usr_0543;False;camp_start_discount_55;1836
544;2026-08-10 06:26:01;Алгоритмы;1;4995.0;ord_0564;usr_0544;False;camp_start_discount_55;1837
545;2026-09-05 19:45:17;ML про;1;8950.0;ord_0565;usr_0545;False;camp_bigtech_internships;1878
546;2026-08-10 19:07:51;Аналитика старт;1;6490.0;ord_0566;usr_0546;False;camp_start_discount_55;1838
547;2026-09-01 15:53:22;Backend про, Алгоритмы про;2;14950.0;ord_0567;usr_0547;True;camp_bigtech_internships;1875
548;2026-09-08 12:45:32;AI агенты, ML про;2;13950.0;ord_0568;usr_0548;True;camp_free_analytics_nosql;1893
549;2026-08-24 05:25:17;AI агенты, Backend про;2;16445.0;ord_0569;usr_0549;True;camp_pro_ai_ml;1859
550;2026-08-09 16:24:42;Алгоритмы старт;1;5463.34;ord_0570;usr_0550;False;camp_start_discount_55;1836
551;2026-09-02 09:58:19;Backend про;1;8950.0;ord_0571;usr_0551;False;camp_bigtech_internships;1875
552;2026-08-26 04:37:12;Аналитика про;1;7475.0;ord_0572;usr_0552;False;camp_pro_ai_ml;1859
553;2026-09-05 18:27:14;ML про;1;8950.0;ord_0573;usr_0553;False;camp_bigtech_internships;1878
554;2026-08-08 12:44:01;ML старт, Алгоритмы старт;2;10000.0;ord_0574;usr_0554;True;camp_start_discount_55;1833
555;2026-09-02 09:38:46;Алгоритмы про, Алгоритмы старт;2;14950.0;ord_0575;usr_0555;True;camp_bigtech_internships;1875
556;2026-09-05 15:17:14;Аналитика про;1;7475.0;ord_0576;usr_0556;False;camp_bigtech_internships;1878
557;2026-08-23 16:56:11;ML про;1;8950.0;ord_0577;usr_0557;False;camp_pro_ai_ml;1859
558;2026-09-02 08:49:58;Линейная алгебра;1;8245.0;ord_0578;usr_0558;False;camp_bigtech_internships;1875
559;2026-08-23 04:11:37;Алгоритмы;1;8450.0;ord_0579;usr_0559;False;camp_pro_ai_ml;1859
560;2026-08-25 14:09:51;AI агенты;1;8950.0;ord_0580;usr_0560;False;camp_pro_ai_ml;1859
561;2026-09-03 18:55:28;Теория вероятностей;1;18900.0;ord_0581;usr_0561;False;camp_bigtech_internships;1877
562;2026-08-17 22:34:23;ML старт;1;8745.0;ord_0582;usr_0562;False;camp_warmup;1854
563;2026-08-09 17:28:24;Аналитика старт;1;6490.0;ord_0583;usr_0563;False;camp_start_discount_55;1836
564;2026-08-16 04:38:14;Аналитика старт;1;8745.0;ord_0584;usr_0564;False;camp_warmup;1848
565;2026-08-30 15:30:24;Алгоритмы про, Алгоритмы старт;2;13950.0;ord_0585;usr_0565;True;camp_pro_ai_ml;1869
566;2026-08-30 18:45:42;ML про;1;8450.0;ord_0586;usr_0566;False;camp_pro_ai_ml;1874
567;2026-09-09 15:06:26;AI агенты, Алгоритмы про;2;14950.0;ord_0587;usr_0567;True;camp_free_analytics_nosql;1893
568;2026-08-27 15:10:07;ML старт, Аналитика про;2;14950.0;ord_0588;usr_0568;True;camp_pro_ai_ml;1869
569;2026-09-06 08:00:03;Backend про;1;8950.0;ord_0589;usr_0569;False;camp_bigtech_internships;1878
570;2026-08-09 09:24:57;Алгоритмы старт, Аналитика старт;2;9990.0;ord_0590;usr_0570;True;camp_start_discount_55;1833
571;2026-08-04 17:19:52;ML про, ML старт;2;16950.0;ord_0591;usr_0571;True;camp_warmup;1876
572;2026-09-02 14:54:22;Аналитика про;1;8945.0;ord_0592;usr_0572;False;camp_bigtech_internships;1875
573;2026-08-30 09:39:42;AI агенты;1;8950.0;ord_0593;usr_0573;False;camp_pro_ai_ml;1869
574;2026-09-04 16:29:01;ML про;1;7475.0;ord_0594;usr_0574;False;camp_bigtech_internships;1878
575;2026-08-19 09:21:46;Алгоритмы старт, Аналитика про, Аналитика старт;3;24735.0;ord_0595;usr_0575;True;camp_warmup;1855
576;2026-09-04 17:26:34;ML старт;1;7475.0;ord_0596;usr_0576;False;camp_bigtech_internships;1878
577;2026-08-09 16:26:30;Backend старт;1;5463.33;ord_0597;usr_0577;False;camp_start_discount_55;1836
578;2026-08-21 12:29:55;Аналитика про;1;8245.0;ord_0598;usr_0578;False;camp_warmup;1857
579;2026-08-06 16:20:47;ML старт;1;8245.0;ord_0599;usr_0579;False;camp_warmup;1830
580;2026-08-23 14:38:29;AI агенты;1;8950.0;ord_0600;usr_0580;False;camp_pro_ai_ml;1859
581;2026-08-23 11:19:47;ML про;1;8950.0;ord_0601;usr_0581;False;camp_pro_ai_ml;1859
582;2026-09-04 15:03:52;Аналитика старт;1;8950.0;ord_0602;usr_0582;False;camp_bigtech_internships;1878
583;2026-08-25 04:27:38;AI агенты;1;8950.0;ord_0603;usr_0583;False;camp_pro_ai_ml;1859
584;2026-08-10 15:33:39;Алгоритмы старт;1;6490.0;ord_0604;usr_0584;False;camp_start_discount_55;1837
585;2026-08-29 19:40:39;AI агенты, ML про;2;13950.0;ord_0605;usr_0585;True;camp_pro_ai_ml;1869
586;2026-08-12 17:45:53;Аналитика старт;1;8745.0;ord_0606;usr_0586;False;camp_warmup;1843
587;2026-08-26 21:47:21;AI агенты;1;8450.0;ord_0607;usr_0587;False;camp_pro_ai_ml;1869
588;2026-08-11 02:43:57;К ВУЗу;1;6450.0;ord_0608;usr_0588;False;camp_start_discount_55;1840
589;2026-08-09 18:06:31;Алгоритмы старт;1;5990.0;ord_0609;usr_0589;False;camp_start_discount_55;1836
590;2026-09-04 11:04:11;Backend про;1;8945.0;ord_0610;usr_0590;False;camp_bigtech_internships;1878
591;2026-09-05 10:13:46;AI агенты;1;8450.0;ord_0611;usr_0591;False;camp_bigtech_internships;1878
592;2026-08-19 20:38:02;Алгоритмы старт;1;8245.0;ord_0612;usr_0592;False;camp_warmup;1856
593;2026-09-06 19:53:15;Мат анализ;1;9950.0;ord_0613;usr_0593;False;camp_bigtech_internships;1882
594;2026-09-03 18:16:38;AI агенты;1;5000.0;ord_0614;usr_0594;False;camp_bigtech_internships;1877
595;2026-08-22 16:55:59;AI агенты, ML про;2;14950.0;ord_0615;usr_0595;True;camp_pro_ai_ml;1859
596;2026-09-05 16:26:36;ML про;1;8950.0;ord_0616;usr_0596;False;camp_bigtech_internships;1878
597;2026-08-09 18:00:04;ML старт;1;5990.0;ord_0617;usr_0597;False;camp_start_discount_55;1836
598;2026-08-09 09:43:34;Backend старт, Алгоритмы;2;9900.0;ord_0618;usr_0598;True;camp_start_discount_55;1833
599;2026-08-26 12:25:10;Аналитика старт;1;8950.0;ord_0619;usr_0599;False;camp_pro_ai_ml;1859
599;2026-08-31 16:05:26;Аналитика про;1;8950.0;ord_0620;usr_0599;False;camp_bigtech_internships;1872
600;2026-08-22 15:48:13;AI агенты;1;7450.0;ord_0621;usr_0600;False;camp_pro_ai_ml;1859
601;2026-09-04 04:51:49;AI агенты, ML про, ML старт;3;22425.0;ord_0622;usr_0601;True;camp_bigtech_internships;1878
601;2026-09-06 14:28:33;Аналитика про, Аналитика старт;2;13950.0;ord_0623;usr_0601;True;camp_bigtech_internships;1880
602;2026-09-05 17:42:39;Backend про;1;8450.0;ord_0624;usr_0602;False;camp_bigtech_internships;1878
603;2026-08-18 16:34:39;Аналитика старт;1;8745.0;ord_0625;usr_0603;False;camp_warmup;1854
604;2026-09-06 19:17:57;Аналитика старт;1;8950.0;ord_0626;usr_0604;False;camp_bigtech_internships;1882
605;2026-08-26 07:26:53;Алгоритмы про;1;8950.0;ord_0627;usr_0605;False;camp_pro_ai_ml;1859
606;2026-08-10 18:36:00;К ВУЗу;1;6450.0;ord_0628;usr_0606;False;camp_start_discount_55;1838
