lead_id;user_id;post_id;campaign_id;channel_id;lead_timestamp;status;is_synthetic
lead_0492;usr_0474;1846;camp_warmup;ch_postupashki_main;2026-08-14 02:44:38.687;converted;True
lead_0493;unstitched_0493;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 14:59:13.869;unstitched;True
lead_0494;usr_0476;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 16:47:54.214;converted;True
lead_0495;usr_0477;1830;camp_warmup;ch_postupashki_main;2026-08-04 23:22:56.888;converted;True
lead_0496;unstitched_0496;1854;camp_warmup;ch_postupashki_main;2026-08-17 05:27:08.357;unstitched;True
lead_0497;usr_0478;1837;camp_start_discount_55;ch_postupashki_main;2026-08-08 19:29:27.971;converted;True
lead_0498;usr_0479;1848;camp_warmup;ch_postupashki_main;2026-08-16 04:21:46.313;converted;True
lead_0499;unstitched_0499;1876;camp_warmup;ch_postupashki_main;2026-08-04 08:51:29.288;unstitched;True
lead_0500;unstitched_0500;1831;camp_warmup;ch_postupashki_main;2026-08-06 15:12:09.823;unstitched;True
lead_0501;usr_0482;1848;camp_warmup;ch_postupashki_main;2026-08-14 14:02:06.360;converted;True
lead_0502;unstitched_0502;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-28 08:13:59.549;unstitched;True
lead_0503;unstitched_0503;1848;camp_warmup;ch_postupashki_main;2026-08-14 11:20:00.854;unstitched;True
lead_0504;usr_0485;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-20 23:07:16.096;converted;True
lead_0505;usr_0486;1875;camp_bigtech_internships;ch_postupashki_main;2026-09-01 09:28:41.296;converted;True
lead_0506;usr_0487;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 11:37:03.573;converted;True
lead_0507;unstitched_0507;1836;camp_start_discount_55;ch_postupashki_main;2026-08-09 13:44:57.984;unstitched;True
lead_0508;unstitched_0508;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 12:18:12.985;unstitched;True
lead_0509;usr_0490;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 06:20:07.667;converted;True
lead_0510;unstitched_0510;1887;camp_free_analytics_nosql;ch_postupashki_main;2026-09-07 06:29:10.340;unstitched;True
lead_0511;usr_0492;1856;camp_warmup;ch_postupashki_main;2026-08-19 23:23:20.548;converted;True
lead_0512;unstitched_0512;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 18:06:29.945;unstitched;True
lead_0513;unstitched_0513;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 19:58:36.955;unstitched;True
lead_0514;unstitched_0514;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-30 17:48:43.242;unstitched;True
lead_0515;usr_0496;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-20 23:04:04.502;converted;True
lead_0516;usr_0497;1872;camp_bigtech_internships;ch_postupashki_main;2026-08-30 07:09:45.137;converted;True
lead_0517;usr_0498;1838;camp_start_discount_55;ch_postupashki_main;2026-08-10 11:30:53.083;converted;True
lead_0518;usr_0499;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-07 03:41:01.939;converted;True
lead_0519;usr_0500;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 02:17:10.462;converted;True
lead_0520;usr_0501;1856;camp_warmup;ch_postupashki_main;2026-08-19 22:17:24.875;converted;True
lead_0521;usr_0502;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 20:01:34.641;converted;True
lead_0522;usr_0503;1872;camp_bigtech_internships;ch_postupashki_main;2026-08-30 08:15:31.179;converted;True
lead_0523;unstitched_0523;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-02 00:31:04.949;unstitched;True
lead_0524;usr_0505;1840;camp_start_discount_55;ch_postupashki_main;2026-08-11 15:51:16.388;converted;True
lead_0525;unstitched_0525;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-27 10:29:07.216;unstitched;True
lead_0526;unstitched_0526;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 18:21:09.837;unstitched;True
lead_0527;unstitched_0527;1837;camp_start_discount_55;ch_postupashki_main;2026-08-08 07:00:52.877;unstitched;True
lead_0528;unstitched_0528;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-02 15:00:31.561;unstitched;True
lead_0529;unstitched_0529;1887;camp_free_analytics_nosql;ch_postupashki_main;2026-09-06 20:58:04.289;unstitched;True
lead_0530;usr_0510;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 04:05:08.076;converted;True
lead_0531;unstitched_0531;1833;camp_start_discount_55;ch_postupashki_main;2026-08-06 18:14:35.077;unstitched;True
lead_0532;unstitched_0532;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 20:05:05.860;unstitched;True
lead_0533;usr_0513;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 05:54:11.075;converted;True
lead_0534;usr_0514;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 03:36:35.780;converted;True
lead_0535;usr_0515;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 21:39:35.163;converted;True
lead_0536;usr_0516;1833;camp_start_discount_55;ch_postupashki_main;2026-08-08 05:01:02.569;converted;True
lead_0537;usr_0517;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 10:57:38.730;converted;True
lead_0538;unstitched_0538;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 15:31:17.786;unstitched;True
lead_0539;usr_0519;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 07:12:50.680;converted;True
lead_0540;usr_0520;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 11:48:33.568;converted;True
lead_0541;unstitched_0541;1843;camp_warmup;ch_postupashki_main;2026-08-12 09:09:42.658;unstitched;True
lead_0542;usr_0522;1853;camp_warmup;ch_postupashki_main;2026-08-15 22:05:10.182;converted;True
lead_0543;unstitched_0543;1875;camp_bigtech_internships;ch_postupashki_main;2026-09-01 12:02:43.664;unstitched;True
lead_0544;usr_0524;1875;camp_bigtech_internships;ch_postupashki_main;2026-09-01 03:02:58.856;converted;True
lead_0545;unstitched_0545;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 03:46:30.148;unstitched;True
lead_0546;unstitched_0546;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-26 06:00:55.787;unstitched;True
lead_0547;usr_0527;1833;camp_start_discount_55;ch_postupashki_main;2026-08-08 09:44:00.104;converted;True
lead_0548;usr_0528;1881;camp_bigtech_internships;ch_postupashki_main;2026-09-06 07:36:31.457;converted;True
lead_0549;usr_0529;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-24 03:25:17.646;converted;True
lead_0550;unstitched_0550;1882;camp_bigtech_internships;ch_postupashki_main;2026-09-06 01:42:16.806;unstitched;True
lead_0551;usr_0531;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-28 11:31:24.835;converted;True
lead_0552;unstitched_0552;1833;camp_start_discount_55;ch_postupashki_main;2026-08-06 19:46:31.314;unstitched;True
lead_0553;unstitched_0553;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 01:13:50.924;unstitched;True
lead_0554;usr_0534;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-29 00:16:50.050;converted;True
lead_0555;usr_0535;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-30 00:10:30.813;converted;True
lead_0556;unstitched_0556;1843;camp_warmup;ch_postupashki_main;2026-08-12 00:49:56.655;unstitched;True
lead_0557;usr_0537;1843;camp_warmup;ch_postupashki_main;2026-08-11 02:35:26.928;converted;True
lead_0558;usr_0538;1872;camp_bigtech_internships;ch_postupashki_main;2026-08-30 01:59:01.414;converted;True
lead_0559;usr_0539;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 02:41:14.622;converted;True
lead_0560;usr_0540;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 07:52:27.075;converted;True
lead_0561;unstitched_0561;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 12:53:20.766;unstitched;True
lead_0562;unstitched_0562;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 03:24:05.880;unstitched;True
lead_0563;usr_0543;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 11:07:58.933;converted;True
lead_0564;usr_0544;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 10:14:10.716;converted;True
lead_0565;usr_0545;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 06:32:46.660;converted;True
lead_0566;unstitched_0566;1838;camp_start_discount_55;ch_postupashki_main;2026-08-09 18:49:28.826;unstitched;True
lead_0567;usr_0547;1875;camp_bigtech_internships;ch_postupashki_main;2026-09-01 04:32:27.002;converted;True
lead_0568;usr_0548;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-08 08:10:50.659;converted;True
lead_0569;unstitched_0569;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 05:08:58.208;unstitched;True
lead_0570;usr_0550;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 11:34:06.603;converted;True
lead_0571;unstitched_0571;1875;camp_bigtech_internships;ch_postupashki_main;2026-09-01 16:37:29.682;unstitched;True
lead_0572;usr_0552;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-25 01:01:50.152;converted;True
lead_0573;usr_0553;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 00:09:29.806;converted;True
lead_0574;unstitched_0574;1833;camp_start_discount_55;ch_postupashki_main;2026-08-07 04:47:10.950;unstitched;True
lead_0575;unstitched_0575;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 15:52:59.821;unstitched;True
lead_0576;unstitched_0576;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 22:56:51.345;unstitched;True
lead_0577;usr_0557;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-22 07:58:11.181;converted;True
lead_0578;usr_0558;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 20:27:18.345;converted;True
lead_0579;usr_0559;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 09:47:33.668;converted;True
lead_0580;unstitched_0580;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-25 11:47:22.360;unstitched;True
lead_0581;unstitched_0581;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-03 11:52:03.218;unstitched;True
lead_0582;usr_0562;1854;camp_warmup;ch_postupashki_main;2026-08-16 10:37:41.403;converted;True
lead_0583;usr_0563;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 02:01:43.980;converted;True
lead_0584;unstitched_0584;1848;camp_warmup;ch_postupashki_main;2026-08-15 03:47:10.459;unstitched;True
lead_0585;usr_0565;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-30 01:00:57.148;converted;True
lead_0586;usr_0566;1874;camp_pro_ai_ml;ch_postupashki_main;2026-08-28 19:38:45.299;converted;True
lead_0587;usr_0567;1893;camp_free_analytics_nosql;ch_postupashki_main;2026-09-09 01:53:47.234;converted;True
lead_0588;usr_0568;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-26 12:47:21.474;converted;True
lead_0589;unstitched_0589;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-06 01:58:21.876;unstitched;True
lead_0590;unstitched_0590;1833;camp_start_discount_55;ch_postupashki_main;2026-08-08 06:58:34.695;unstitched;True
lead_0591;unstitched_0591;1876;camp_warmup;ch_postupashki_main;2026-08-04 00:15:47.230;unstitched;True
lead_0592;usr_0572;1875;camp_bigtech_internships;ch_postupashki_main;2026-08-31 18:06:02.845;converted;True
lead_0593;usr_0573;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-28 12:36:42.940;converted;True
lead_0594;usr_0574;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-04 12:17:42.970;converted;True
lead_0595;usr_0575;1855;camp_warmup;ch_postupashki_main;2026-08-17 23:04:43.283;converted;True
lead_0596;usr_0576;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 13:04:50.758;converted;True
lead_0597;usr_0577;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 10:15:31.094;converted;True
lead_0598;usr_0578;1857;camp_warmup;ch_postupashki_main;2026-08-19 18:32:10.972;converted;True
lead_0599;unstitched_0599;1830;camp_warmup;ch_postupashki_main;2026-08-04 17:48:32.867;unstitched;True
lead_0600;unstitched_0600;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 07:31:38.408;unstitched;True
lead_0601;unstitched_0601;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 09:10:26.894;unstitched;True
lead_0602;usr_0582;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 22:51:17.151;converted;True
lead_0603;usr_0583;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-23 15:15:05.065;converted;True
lead_0604;usr_0584;1837;camp_start_discount_55;ch_postupashki_main;2026-08-09 17:36:12.262;converted;True
lead_0605;usr_0585;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-27 19:48:45.535;converted;True
lead_0606;usr_0586;1843;camp_warmup;ch_postupashki_main;2026-08-11 19:32:58.315;converted;True
lead_0607;usr_0587;1869;camp_pro_ai_ml;ch_postupashki_main;2026-08-25 07:25:59.224;converted;True
lead_0608;usr_0588;1840;camp_start_discount_55;ch_postupashki_main;2026-08-10 15:21:22.782;converted;True
lead_0609;usr_0589;1836;camp_start_discount_55;ch_postupashki_main;2026-08-08 09:07:30.518;converted;True
lead_0610;usr_0590;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-03 21:13:35.488;converted;True
lead_0611;unstitched_0611;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 02:07:47.005;unstitched;True
lead_0612;usr_0592;1856;camp_warmup;ch_postupashki_main;2026-08-17 23:17:02.186;converted;True
lead_0613;usr_0593;1882;camp_bigtech_internships;ch_postupashki_main;2026-09-05 12:52:36.410;converted;True
lead_0614;usr_0594;1877;camp_bigtech_internships;ch_postupashki_main;2026-09-03 04:23:20.788;converted;True
lead_0615;unstitched_0615;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 20:41:39.686;unstitched;True
lead_0616;unstitched_0616;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 04:38:07.681;unstitched;True
lead_0617;usr_0597;1836;camp_start_discount_55;ch_postupashki_main;2026-08-09 15:32:16.113;converted;True
lead_0618;usr_0598;1833;camp_start_discount_55;ch_postupashki_main;2026-08-08 15:24:19.343;converted;True
lead_0619;unstitched_0619;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-25 13:10:42.884;unstitched;True
lead_0620;unstitched_0620;1872;camp_bigtech_internships;ch_postupashki_main;2026-08-31 06:22:15.083;unstitched;True
lead_0621;unstitched_0621;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-21 02:18:12.813;unstitched;True
lead_0622;unstitched_0622;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-02 12:09:31.678;unstitched;True
lead_0623;unstitched_0623;1880;camp_bigtech_internships;ch_postupashki_main;2026-09-05 08:02:36.522;unstitched;True
lead_0624;usr_0602;1878;camp_bigtech_internships;ch_postupashki_main;2026-09-05 15:10:55.570;converted;True
lead_0625;unstitched_0625;1854;camp_warmup;ch_postupashki_main;2026-08-17 10:35:41.767;unstitched;True
lead_0626;unstitched_0626;1882;camp_bigtech_internships;ch_postupashki_main;2026-09-05 19:40:03.418;unstitched;True
lead_0627;usr_0605;1859;camp_pro_ai_ml;ch_postupashki_main;2026-08-26 00:33:51.564;converted;True
lead_0628;usr_0606;1838;camp_start_discount_55;ch_postupashki_main;2026-08-09 21:22:32.243;converted;True
